PEPE-TSMOM-H8,pepeusdt,TSMOM,28800,248,2,0.8,-64622,0.015,-29.23,64622
FLOKI-ICHI-H8,flokiusdt,ICHIMOKU,28800,126,3,2.4,-29609,0.034,-18.62,29609
ONDO-TSMOM-D1,ondousdt,TSMOM,86400,43,0,0.0,-21668,0.000,-17.38,21668
UNI-BOLL-H2,uniusdt,BOLLINGER,7200,1108,31,2.8,-185894,0.020,-36.72,185894
ONDO-TSMOM-H8,ondousdt,TSMOM,28800,144,0,0.0,-44502,0.000,-35.48,44502
ETHFI-TSMOM-H12,ethfiusdt,TSMOM,43200,121,0,0.0,-36959,0.000,-23.81,36959
SUI-TSMOM-D1,suiusdt,TSMOM,86400,73,1,1.4,-28275,0.013,-18.11,28633
FLOKI-TSMOM-D1,flokiusdt,TSMOM,86400,74,0,0.0,-30519,0.000,-20.41,30519
APT-BOLL20k20-H1,aptusdt,BOLLINGER,3600,1401,57,4.1,-190835,0.019,-54.21,190835
APT-BOLL20k25-H1,aptusdt,BOLLINGER,3600,993,30,3.0,-147655,0.019,-45.46,147655
APT-BOLL30k20-H2,aptusdt,BOLLINGER,7200,561,9,1.6,-104566,0.008,-33.92,104566
ARB-BOLL20k20-H1,arbusdt,BOLLINGER,3600,1192,53,4.4,-158725,0.025,-59.07,158725
ARB-BOLL20k20-H2,arbusdt,BOLLINGER,7200,649,14,2.2,-113683,0.013,-44.66,113683
ARB-BOLL20k25-H1,arbusdt,BOLLINGER,3600,822,34,4.1,-119068,0.018,-50.39,119068
ARB-RSIR14t35-H1,arbusdt,RSI_REVERT,3600,176,11,6.2,-19009,0.035,-21.88,19009
ATOM-BOLL30k25-H1,atomusdt,BOLLINGER,3600,1063,49,4.6,-128214,0.021,-47.75,128214
DOGE-BOLL30k20-H2,dogeusdt,BOLLINGER,7200,762,25,3.3,-123819,0.011,-39.86,123857
FET-BOLL20k20-H1,fetusdt,BOLLINGER,3600,2351,72,3.1,-331768,0.016,-60.21,331768
FET-BOLL20k25-H1,fetusdt,BOLLINGER,3600,1574,44,2.8,-242903,0.012,-48.21,242903
INJ-BOLL20k20-H1,injusdt,BOLLINGER,3600,2048,77,3.8,-284637,0.015,-65.82,284637
INJ-BOLL20k25-H1,injusdt,BOLLINGER,3600,1315,42,3.2,-198474,0.013,-52.33,198474
LDO-BOLL20k20-H1,ldousdt,BOLLINGER,3600,1531,67,4.4,-201630,0.017,-60.01,201630
LDO-RSIR14t35-H1,ldousdt,RSI_REVERT,3600,188,13,6.9,-20386,0.039,-19.27,20386
NEAR-BOLL20k20-H1,nearusdt,BOLLINGER,3600,2129,82,3.9,-283186,0.016,-67.16,283186
NEAR-BOLL20k25-H1,nearusdt,BOLLINGER,3600,1390,42,3.0,-202743,0.011,-50.68,202743
OP-BOLL20k20-H1,opusdt,BOLLINGER,3600,1488,63,4.2,-211505,0.016,-43.62,211505
OP-BOLL20k25-H1,opusdt,BOLLINGER,3600,992,42,4.2,-151389,0.017,-32.87,151400
OP-RSIR14t35-H1,opusdt,RSI_REVERT,3600,209,14,6.7,-27275,0.033,-7.35,27275
PEPE-BOLL20k20-H1,pepeusdt,BOLLINGER,3600,1449,38,2.6,-193665,0.010,-80.45,193665
PEPE-BOLL20k25-H1,pepeusdt,BOLLINGER,3600,995,22,2.2,-142602,0.010,-64.51,142602
PEPE-RSIR14t35-H1,pepeusdt,RSI_REVERT,3600,162,6,3.7,-18026,0.024,-27.88,18026
SEI-BOLL30k20-H1,seiusdt,BOLLINGER,3600,916,45,4.9,-110104,0.023,-56.27,110117
TIA-BOLL20k20-H1,tiausdt,BOLLINGER,3600,975,40,4.1,-133455,0.023,-61.10,133455
TIA-BOLL30k25-H1,tiausdt,BOLLINGER,3600,516,17,3.3,-81216,0.018,-44.71,81297
UNI-BOLL20k20-H1,uniusdt,BOLLINGER,3600,2050,88,4.3,-263198,0.020,-63.79,263198
WIF-BOLL20k20-H1,wifusdt,BOLLINGER,3600,1086,20,1.8,-151773,0.009,-79.12,151773
WIF-BOLL20k25-H1,wifusdt,BOLLINGER,3600,730,17,2.3,-106936,0.009,-62.33,106936
ZRO-BOLL20k25-H1,zrousdt,BOLLINGER,3600,455,14,3.1,-74256,0.012,-49.44,74256
ZRO-BOLL30k20-H2,zrousdt,BOLLINGER,7200,283,7,2.5,-54144,0.014,-39.30,54354
