tag,symbol,kind,tf,n_bars,blowoff_skips,base_trades,base_pf,base_win,base_sharpe,base_mdd,base_mdd_bp,base_cum_bp,base_cagr,base_pass,blow_trades,blow_pf,blow_win,blow_sharpe,blow_mdd,blow_mdd_bp,blow_cum_bp,blow_cagr,blow_pass
BNB-RSI-H8,bnbusdt,RSI_REVERT,8h,5917,0,57,0.5764181753303278,0.6666666666666666,-0.5436382995671657,-0.3027817147590015,-3289.3568749901124,-5205.627195043288,-0.10843751819395275,False,57,0.5764181753303278,0.6666666666666666,-0.5436382995671657,-0.3027817147590015,-3289.3568749901124,-5205.627195043288,-0.10843751819395275,False
DOGE-RSI-H8,dogeusdt,RSI_REVERT,8h,5917,0,67,1.3258042291848966,0.4925373134328358,0.2542080332217919,-0.7084536146062453,-9613.223377341077,10439.835374190974,0.014901227894686508,False,67,1.3258042291848966,0.4925373134328358,0.2542080332217919,-0.7084536146062453,-9613.223377341077,10439.835374190974,0.014901227894686508,False
XRP-RSI-H8,xrpusdt,RSI_REVERT,8h,5917,0,62,1.6760322250124002,0.7903225806451613,0.5689816177075446,-0.2461778958296953,-2684.671337909822,5625.83437682276,0.0911100815592687,False,62,1.6760322250124002,0.7903225806451613,0.5689816177075446,-0.2461778958296953,-2684.671337909822,5625.83437682276,0.0911100815592687,False
APT-RSI-H8,aptusdt,RSI_REVERT,8h,3949,0,51,1.1599907060889818,0.47058823529411764,0.21952352000958242,-0.38316406593356667,-4324.867503374022,2401.760727838306,0.021058951729906017,False,51,1.1599907060889818,0.47058823529411764,0.21952352000958242,-0.38316406593356667,-4324.867503374022,2401.760727838306,0.021058951729906017,False
SOL-RSI-H8,solusdt,RSI_REVERT,8h,5917,0,53,1.714500274102704,0.660377358490566,0.6798073332295591,-0.47924041684490215,-5773.206007565022,10281.958045488893,0.16072824854748768,False,53,1.714500274102704,0.660377358490566,0.6798073332295591,-0.47924041684490215,-5773.206007565022,10281.958045488893,0.16072824854748768,False
LINK-RSI-H8,linkusdt,RSI_REVERT,8h,5917,0,54,1.6227020283436828,0.7777777777777778,0.5049709318186016,-0.4382023687257969,-4382.023687257969,7255.158797362321,0.09447461676899294,False,54,1.6227020283436828,0.7777777777777778,0.5049709318186016,-0.4382023687257969,-4382.023687257969,7255.158797362321,0.09447461676899294,False
ARB-RSI-H8,arbusdt,RSI_REVERT,8h,3483,0,48,1.244383342741384,0.6458333333333334,0.33166214711287,-0.18633290212130238,-1923.625874255053,2185.398652118474,0.04787475446221978,False,48,1.244383342741384,0.6458333333333334,0.33166214711287,-0.18633290212130238,-1923.625874255053,2185.398652118474,0.04787475446221978,False
NEAR-RSI-H8,nearusdt,RSI_REVERT,8h,5917,0,70,1.3170352586799792,0.5714285714285714,0.3969694845437143,-0.518848674444137,-6660.7468812704565,7197.257543277282,0.08108117184694352,False,70,1.3170352586799792,0.5714285714285714,0.3969694845437143,-0.518848674444137,-6660.7468812704565,7197.257543277282,0.08108117184694352,False
BTC-BOLL-H8,btcusdt,BOLLINGER,8h,5917,0,397,0.985277685162868,0.5591939546599496,-0.04830992571104141,-0.6015658290277384,-8137.88231626028,-1013.4063642094965,-0.09178729038430111,False,397,0.985277685162868,0.5591939546599496,-0.04830992571104141,-0.6015658290277384,-8137.88231626028,-1013.4063642094965,-0.09178729038430111,False
ETH-BOLL-H8,ethusdt,BOLLINGER,8h,5917,0,192,1.1825682625002263,0.46875,0.4246724500487741,-0.6551240277290509,-8345.938902662521,10320.354485229069,0.09696412191613812,False,192,1.1825682625002263,0.46875,0.4246724500487741,-0.6551240277290509,-8345.938902662521,10320.354485229069,0.09696412191613812,False
SOL-BOLL-H8,solusdt,BOLLINGER,8h,5917,0,378,1.2039951736476309,0.6613756613756614,0.5838515339918608,-0.7988981781398832,-11990.718442877853,17810.5629967501,0.18258319439421133,False,378,1.2039951736476309,0.6613756613756614,0.5838515339918608,-0.7988981781398832,-11990.718442877853,17810.5629967501,0.18258319439421133,False
BNB-BOLL-H8,bnbusdt,BOLLINGER,8h,5917,0,464,0.9771440381192618,0.7198275862068966,-0.073626629328455,-0.6298030681863835,-7400.850023440436,-1424.0824311102986,-0.0883198509671983,False,464,0.9771440381192618,0.7198275862068966,-0.073626629328455,-0.6298030681863835,-7400.850023440436,-1424.0824311102986,-0.0883198509671983,False
AVAX-BOLL-H8,avaxusdt,BOLLINGER,8h,5917,0,205,0.9255651152252145,0.7463414634146341,-0.16361614996281454,-0.7246362018095481,-8293.337402670653,-3805.3356184032723,-0.1572583272826249,False,205,0.9255651152252145,0.7463414634146341,-0.16361614996281454,-0.7246362018095481,-8293.337402670653,-3805.3356184032723,-0.1572583272826249,False
LINK-BOLL-H8,linkusdt,BOLLINGER,8h,5917,0,176,0.750334583406864,0.8125,-0.46201803342415204,-0.8761015263928449,-16664.003797456528,-10087.666135270108,-0.24916336944525308,False,176,0.750334583406864,0.8125,-0.46201803342415204,-0.8761015263928449,-16664.003797456528,-10087.666135270108,-0.24916336944525308,False
XRP-BOLL-H8,xrpusdt,BOLLINGER,8h,5917,0,243,0.7650822191312969,0.757201646090535,-0.5378977933527866,-0.8557142187265329,-15079.666152404807,-11368.77515157463,-0.2564575187672744,False,243,0.7650822191312969,0.757201646090535,-0.5378977933527866,-0.8557142187265329,-15079.666152404807,-11368.77515157463,-0.2564575187672744,False
DOGE-BOLL-H8,dogeusdt,BOLLINGER,8h,5917,0,206,1.2024764254587874,0.8009708737864077,0.305331519894443,-0.7182523282032306,-7274.192095647847,9204.197330036071,0.023027246286839054,False,206,1.2024764254587874,0.8009708737864077,0.305331519894443,-0.7182523282032306,-7274.192095647847,9204.197330036071,0.023027246286839054,False
SUI-BOLL-H8,suiusdt,BOLLINGER,8h,3360,0,151,1.0338424348472495,0.7218543046357616,0.09117465808930056,-0.5994985146409999,-8110.221831370107,1014.7964609397757,-0.032606822866591556,False,151,1.0338424348472495,0.7218543046357616,0.09117465808930056,-0.5994985146409999,-8110.221831370107,1014.7964609397757,-0.032606822866591556,False
APT-BOLL-H8,aptusdt,BOLLINGER,8h,3949,0,129,0.7810276161539882,0.627906976744186,-0.4557452834417303,-0.3637861997552094,-3785.6532117226125,-6731.753592590423,-0.2508157993943061,False,129,0.7810276161539882,0.627906976744186,-0.4557452834417303,-0.3637861997552094,-3785.6532117226125,-6731.753592590423,-0.2508157993943061,False
NEAR-BOLL-H8,nearusdt,BOLLINGER,8h,5917,0,152,1.0024491891453788,0.5328947368421053,0.005443174631443165,-0.9256001478234865,-21569.67544323716,205.21082252799283,-0.22057651889675212,False,152,1.0024491891453788,0.5328947368421053,0.005443174631443165,-0.9256001478234865,-21569.67544323716,205.21082252799283,-0.22057651889675212,False
ARB-BOLL-H8,arbusdt,BOLLINGER,8h,3483,0,159,0.7882593874977968,0.7421383647798742,-0.6140081421046403,-0.6897391233178445,-10137.610546300906,-6659.762900833177,-0.2371339521853174,False,159,0.7882593874977968,0.7421383647798742,-0.6140081421046403,-0.6897391233178445,-10137.610546300906,-6659.762900833177,-0.2371339521853174,False
BNB-RSI-H16,bnbusdt,RSI_REVERT,16h,2959,0,21,2.69036939665223,0.6666666666666666,0.9023249544646608,-0.12381630718672942,-1238.1630718672945,8035.645999109309,0.14190090611372308,False,21,2.69036939665223,0.6666666666666666,0.9023249544646608,-0.12381630718672942,-1238.1630718672945,8035.645999109309,0.14190090611372308,False
XRP-RSI-H16,xrpusdt,RSI_REVERT,16h,2959,0,31,3.4466621366670234,0.8709677419354839,1.1550987714188659,-0.37296957376475326,-4152.297520968488,13471.807434414031,0.2479566123584036,False,31,3.4466621366670234,0.8709677419354839,1.1550987714188659,-0.37296957376475326,-4152.297520968488,13471.807434414031,0.2479566123584036,False
LINK-RSI-H16,linkusdt,RSI_REVERT,16h,2959,0,26,1.0550865829943008,0.7307692307692307,0.04121380898868975,-0.6093384721396904,-7374.103134929319,647.2885812783626,-0.03618176952823304,False,26,1.0550865829943008,0.7307692307692307,0.04121380898868975,-0.6093384721396904,-7374.103134929319,647.2885812783626,-0.03618176952823304,False
NEAR-RSI-H16,nearusdt,RSI_REVERT,16h,2959,0,28,1.1962471565760342,0.6785714285714286,0.17036240163772007,-0.3655351547631054,-3599.895903180044,2041.8303817778715,0.011560974123578038,False,28,1.1962471565760342,0.6785714285714286,0.17036240163772007,-0.3655351547631054,-3599.895903180044,2041.8303817778715,0.011560974123578038,False
BTC-RSI-H16,btcusdt,RSI_REVERT,16h,2959,0,26,0.9039128827894343,0.6923076923076923,-0.08001951474743094,-0.35787514574070955,-3773.503872188874,-816.2079031221322,-0.03500300067283635,False,26,0.9039128827894343,0.6923076923076923,-0.08001951474743094,-0.35787514574070955,-3773.503872188874,-816.2079031221322,-0.03500300067283635,False
SOL-RSI-H16,solusdt,RSI_REVERT,16h,2959,0,26,1.679042467476729,0.6538461538461539,0.47940976268256663,-0.38210492695188625,-4104.639421099083,8268.588436162183,0.10702162884110034,False,26,1.679042467476729,0.6538461538461539,0.47940976268256663,-0.38210492695188625,-4104.639421099083,8268.588436162183,0.10702162884110034,False
DOGE-RSI-H16,dogeusdt,RSI_REVERT,16h,2959,0,39,1.1184683057641316,0.717948717948718,0.10765882254599032,-0.44408807544256945,-5199.480173770664,1307.2625335433734,-0.002626268652175634,False,39,1.1184683057641316,0.717948717948718,0.10765882254599032,-0.44408807544256945,-5199.480173770664,1307.2625335433734,-0.002626268652175634,False
LINK-BOLL-H16,linkusdt,BOLLINGER,16h,2959,0,174,0.7850554890009499,0.8160919540229885,-0.4417347528615738,-0.9461501014590947,-22945.602688490813,-11817.939438879555,-0.3021750707572375,False,174,0.7850554890009499,0.8160919540229885,-0.4417347528615738,-0.9461501014590947,-22945.602688490813,-11817.939438879555,-0.3021750707572375,False
XRP-BOLL-H16,xrpusdt,BOLLINGER,16h,2959,0,84,1.6244551575016455,0.8214285714285714,0.6969338024902461,-0.6909879063950906,-10187.829208559257,13358.629089078888,0.19599426305327117,False,84,1.6244551575016455,0.8214285714285714,0.6969338024902461,-0.6909879063950906,-10187.829208559257,13358.629089078888,0.19599426305327117,False
BTC-BOLL-H16,btcusdt,BOLLINGER,16h,2959,0,156,1.0868564425912999,0.5641025641025641,0.1962309127765665,-0.6846958020414682,-8917.276405136066,4837.346209756654,-0.017448119547593066,False,156,1.0868564425912999,0.5641025641025641,0.1962309127765665,-0.6846958020414682,-8917.276405136066,4837.346209756654,-0.017448119547593066,False
NEAR-BOLL-H16,nearusdt,BOLLINGER,16h,2959,0,65,0.8694876034369464,0.5692307692307692,-0.2069605481012506,-0.8982736897558209,-18023.13760776228,-5693.218825069375,-0.22198590140732244,False,65,0.8694876034369464,0.5692307692307692,-0.2069605481012506,-0.8982736897558209,-18023.13760776228,-5693.218825069375,-0.22198590140732244,False
ETH-BOLL-H16,ethusdt,BOLLINGER,16h,2959,0,170,0.8094219885937213,0.8294117647058824,-0.37396992484873853,-0.7803085767652076,-11839.342179778549,-7412.786839050026,-0.19048560289703764,False,170,0.8094219885937213,0.8294117647058824,-0.37396992484873853,-0.7803085767652076,-11839.342179778549,-7412.786839050026,-0.19048560289703764,False
XRP-DONCH-H8,xrpusdt,DONCHIAN,8h,5917,7,132,2.0224895828593152,0.5909090909090909,1.275384562980869,-0.4050018047638724,-4721.465030996169,36985.267115578965,0.7192377604690869,False,128,1.990255424234019,0.59375,1.220527221581612,-0.4050018047638724,-4721.465030996173,34391.75709113394,0.6524850571426288,False
NEAR-DONCH-H8,nearusdt,DONCHIAN,8h,5917,1,224,2.5958957155459363,0.90625,2.1335268020667857,-0.45376894363843145,-4935.475635117447,51877.45521196203,1.3250332303663708,False,223,2.7626709671297536,0.9103139013452914,2.2648376731099478,-0.45376894363843157,-4935.475635117447,53839.80578316634,1.4209508929976282,False
SUI-DONCH-H8,suiusdt,DONCHIAN,8h,3360,1,72,1.6865760361374318,0.6944444444444444,1.09991385036106,-0.30372914720893684,-3098.0048112954355,11344.129407698994,0.36317780866317384,False,71,1.7008868816609115,0.704225352112676,1.1148280888274094,-0.30372914720893684,-3098.0048112954355,11483.147842109895,0.36941124014056115,False
BTC-DONCH-H8,btcusdt,DONCHIAN,8h,5917,0,171,1.64339942060743,0.8596491228070176,0.9376624732614501,-0.22676561452214383,-2424.1843049422896,8988.713784116217,0.16145008246201553,False,171,1.64339942060743,0.8596491228070176,0.9376624732614501,-0.22676561452214383,-2424.1843049422896,8988.713784116217,0.16145008246201553,False
ARB-DONCH-H8,arbusdt,DONCHIAN,8h,3483,0,60,1.102748236957561,0.43333333333333335,0.18689352575934814,-0.3371404443763605,-3516.5861884789447,1752.3472521085064,0.012378566179650274,False,60,1.102748236957561,0.43333333333333335,0.18689352575934814,-0.3371404443763605,-3516.5861884789447,1752.3472521085064,0.012378566179650274,False
XRP-DONCH-H16,xrpusdt,DONCHIAN,16h,2959,19,63,2.3641922647893634,0.7142857142857143,1.1535605992178666,-0.41115542861431487,-4661.897437936788,23248.362188539093,0.42754872309240066,False,52,1.5238365977712305,0.6923076923076923,0.5209782603010062,-0.41115542861431487,-4661.897437936786,8529.330665619054,0.11626474036183398,False
LINK-DONCH-H16,linkusdt,DONCHIAN,16h,2959,9,72,1.7462012297839367,0.8472222222222222,0.6735330849035643,-0.40714201988169585,-3963.869434142718,10900.325148276032,0.16718304191755196,False,66,1.6123153529729908,0.8484848484848485,0.5838544702567805,-0.33450378498787714,-3563.9350759401036,7829.719648961252,0.11724583128811306,False
SUI-DONCH-H16,suiusdt,DONCHIAN,16h,1681,0,63,1.225808434427959,0.6825396825396826,0.38899415109342134,-0.41046127396376964,-4329.501032388961,4913.57783467776,0.07427114329733531,False,63,1.225808434427959,0.6825396825396826,0.38899415109342134,-0.41046127396376964,-4329.501032388961,4913.57783467776,0.07427114329733531,False
NEAR-DONCH-H16,nearusdt,DONCHIAN,16h,2959,1,142,1.5649135667439606,0.6971830985915493,0.9954348087469579,-0.7488809344347525,-10254.362952682388,34293.273755659895,0.5299303644960702,False,141,1.6157715779463322,0.7021276595744681,1.0622421864110347,-0.7265359727168388,-10254.362952682388,36204.03467597257,0.5911509791513416,False
SOL-DONCH-H16,solusdt,DONCHIAN,16h,2959,34,87,2.6089914348486083,0.8505747126436781,1.4381712828871531,-0.42306169334952504,-4635.214836339299,36825.11042001318,0.7390736474261579,False,67,2.8196317963605395,0.8805970149253731,1.3581502299479011,-0.34688350743326235,-3468.8350743326228,26297.772459563246,0.5093491726254284,False
DOGE-DONCH-H16,dogeusdt,DONCHIAN,16h,2959,14,56,3.0969914182675904,0.5714285714285714,0.9271620156698955,-0.45707238916837134,-4621.31662296291,41024.28751549444,0.6722956828652868,False,47,2.2103738986207127,0.5531914893617021,0.7427904681754636,-0.3812184044525757,-4481.786041805864,16310.17599317803,0.25910478510987134,False
BNB-DONCH-D2,bnbusdt,DONCHIAN,2D,987,4,69,5.439305861874664,0.8985507246376812,1.2168744677968188,-0.3177806572068709,-3177.806572068708,35416.743714164375,0.7149887255867775,False,67,3.629577466337816,0.8955223880597015,1.4677145278369934,-0.3177806572068709,-3177.806572068708,20978.74624986981,0.4145472343445158,False
XRP-DONCH-D2,xrpusdt,DONCHIAN,2D,987,8,28,1.4430642218877823,0.5714285714285714,0.3234844646898014,-0.41374300068572734,-4791.354290451237,5794.907372314127,0.05875062437875456,False,22,1.2599608829965163,0.5454545454545454,0.19288083304215173,-0.4137430006857272,-4791.354290451237,2663.584215984072,0.018619124946336996,False
BTC-DONCH-D2,btcusdt,DONCHIAN,2D,987,0,45,0.7941026883767333,0.8,-0.2242720659616406,-0.49375822125049684,-4862.810189235281,-3187.473254448745,-0.09425069301632594,False,45,0.7941026883767333,0.8,-0.2242720659616406,-0.49375822125049684,-4862.810189235281,-3187.473254448745,-0.09425069301632594,False
ETH-DONCH-D2,ethusdt,DONCHIAN,2D,987,4,39,2.0513898536800728,0.8974358974358975,0.7065207243977015,-0.3905625947963618,-4311.573729455944,8566.212639065036,0.13783485436371246,False,36,1.8496363894068057,0.8888888888888888,0.576516321530938,-0.3905625947963618,-4311.573729455944,6922.423639595852,0.10481656940663142,False
LINK-DONCH-D2,linkusdt,DONCHIAN,2D,987,7,37,1.8932131208008873,0.7567567567567568,0.6538995273793554,-0.3725757466472326,-3982.2507722564105,8786.77205316633,0.1379065450212591,False,32,1.7207979602047694,0.71875,0.5290147387362327,-0.3725757466472326,-3982.2507722564105,7090.678837126494,0.10345098576558587,False
BTC-DONCH-D3,btcusdt,DONCHIAN,3D,658,0,44,0.8433074004165722,0.75,-0.18158833647093653,-0.3739638334057176,-4346.086840388589,-2081.2484414953205,-0.06125747409895166,False,44,0.8433074004165722,0.75,-0.18158833647093653,-0.3739638334057176,-4346.086840388589,-2081.2484414953205,-0.06125747409895166,False
ETH-DONCH-D3,ethusdt,DONCHIAN,3D,658,4,30,9.770241629701413,0.9,1.8183524406027862,-0.0811744353869045,-811.7443538690459,14819.833175203108,0.2935812504932087,False,28,17.010465996684978,0.9285714285714286,2.079559691071884,-0.07545055250961585,-754.5055250961586,14057.858936160357,0.2797682102863166,False
XRP-DONCH-D3,xrpusdt,DONCHIAN,3D,658,6,34,2.1587001743657726,0.6470588235294118,0.629624425887679,-0.5268024892389731,-6506.000398521872,22010.378973401363,0.2634182630534183,False,31,1.700735426710072,0.6129032258064516,0.39596109585807493,-0.6319700731092632,-6665.4186352830675,13310.995064291757,0.09718906062725896,False
BNB-DONCH-D3,bnbusdt,DONCHIAN,3D,658,6,44,4.394762727791491,0.5909090909090909,1.1819033941778951,-0.249189232384035,-2756.6767336022676,41857.601122854896,0.8172935035955384,False,41,2.535211267904843,0.5609756097560976,1.0328708285624848,-0.2491892323840349,-2756.6767336022767,18929.234837298518,0.3370901444267034,False
DOGE-DONCH-D3,dogeusdt,DONCHIAN,3D,658,7,41,3.3335886461555515,0.6585365853658537,0.8971447457304216,-0.5208429525321072,-6556.888102472494,37037.93478109211,0.6045605295984113,False,35,1.6455849424954305,0.6,0.4721263061849908,-0.5208429525321072,-6556.888102472494,10246.507256192315,0.12131390758997562,False
XRP-DONCH-H2,xrpusdt,DONCHIAN,2h,23661,4,339,1.7704023242806668,0.56047197640118,1.666618613242278,-0.4080888077829281,-4794.208641785871,40059.30050813836,0.8989131204645544,False,338,1.7281338255451864,0.5591715976331361,1.6081302113529616,-0.4080888077829282,-4794.208641785871,37861.427475429795,0.8303436396950941,False
NEAR-DONCH-H2,nearusdt,DONCHIAN,2h,23661,0,393,1.2181405229119655,0.5521628498727735,0.7435507783213418,-0.5994116875844646,-8126.003294106347,22171.785252093505,0.2949515438710155,False,393,1.2181405229119655,0.5521628498727735,0.7435507783213418,-0.5994116875844646,-8126.003294106347,22171.785252093505,0.2949515438710155,False
XRP-DONCH-H3,xrpusdt,DONCHIAN,3h,15776,2,327,1.6814165391050209,0.5229357798165137,1.4506972120381056,-0.3489278149750177,-3914.370245569062,38199.45460119612,0.804807226125765,False,326,1.6520179429493986,0.5214723926380368,1.4010060232742672,-0.34892781497501757,-3914.370245569063,36551.401942156524,0.7545587245128349,False
NEAR-DONCH-H3,nearusdt,DONCHIAN,3h,15776,1,433,1.41365746335144,0.7274826789838337,1.2110592322284226,-0.49067767406679474,-5946.805860323922,39685.109446177274,0.7191957372007689,False,432,1.4412814069976496,0.7291666666666666,1.2792492960698691,-0.49067767406679474,-5946.805860323926,41523.86337287881,0.7850830773387703,False
XRP-DONCH-H4,xrpusdt,DONCHIAN,4h,11833,7,197,1.582591257772762,0.49238578680203043,0.928433623035635,-0.5501076468380786,-7357.01819466426,23171.418708082732,0.3931152092048662,False,192,1.5326392820042507,0.4947916666666667,0.8658858022560134,-0.5086851475989925,-6513.923404497464,20223.249608123435,0.3346824166753761,False
XRP-DONCH-H6,xrpusdt,DONCHIAN,6h,7889,12,149,1.5368306503801663,0.5436241610738255,0.9380397207119525,-0.5386916783690117,-7163.747345259038,25290.51835084292,0.4121294933841495,False,145,1.288360624932589,0.5241379310344828,0.5513228946931564,-0.5343680106257984,-6312.092262873275,14033.68638510792,0.16234107358867678,False
BNB-DONCH-H6,bnbusdt,DONCHIAN,6h,7889,7,168,2.0210566212748744,0.7261904761904762,1.3852145401284253,-0.36525426422748,-4128.453086467816,30678.86798298878,0.6227838929123677,False,164,1.8135638089262358,0.7195121951219512,1.1609874168694563,-0.3652542642274801,-4128.4530864678145,24444.498149986848,0.4587455347417535,False
XRP-DONCH-H12,xrpusdt,DONCHIAN,12h,3945,16,76,1.9779253355450817,0.7236842105263158,1.0715466443759247,-0.5074108900058758,-6116.913942592881,21921.795357115705,0.38729034864150136,False,67,1.8389338670506987,0.7164179104477612,0.9210333452961402,-0.5074108900058756,-6116.91394259288,15790.903007396353,0.2694573147355963,False
NEAR-DONCH-H12,nearusdt,DONCHIAN,12h,3945,10,98,2.0413145079967214,0.8163265306122449,1.162332266981235,-0.44505881836543515,-4529.55735772106,31818.160828832028,0.5761773639157712,False,91,2.6397213396202424,0.8461538461538461,1.490847852459347,-0.41069480936278646,-4372.531044104424,35919.45107037918,0.74763194460797,False
ETH-TSMOM-H12,ethusdt,TSMOM,12h,3945,0,326,1.314091803660498,0.7883435582822086,0.8244560305609059,-0.7016224931241981,-10685.99396899917,23800.925384141792,0.33465706253769745,False,326,1.314091803660498,0.7883435582822086,0.8244560305609059,-0.7016224931241981,-10685.99396899917,23800.925384141792,0.33465706253769745,False
SOL-TSMOM-H12,solusdt,TSMOM,12h,3945,23,530,1.4978132339981087,0.8245283018867925,1.3032913937168236,-0.8727700677790383,-16970.898347790702,52359.71049419071,0.9646969445947997,False,525,1.486212554827316,0.8228571428571428,1.2715189637432343,-0.8727700677790383,-16970.898347790688,50636.57251293194,0.9140769663381179,False
BNB-TSMOM-H12,bnbusdt,TSMOM,12h,3945,61,514,1.4044973746892033,0.8385214007782101,1.0453776364045657,-0.5833320467843764,-7239.357220330661,29697.133878984743,0.5035800551315746,False,497,1.352218913511849,0.8390342052313883,0.9727058418153058,-0.5833320467843766,-7239.357220330639,23765.247683690337,0.3934162365978606,False
LINK-TSMOM-H12,linkusdt,TSMOM,12h,3945,4,645,1.3477473243517815,0.7224806201550388,1.2427877780514036,-0.5123016823138014,-6476.166216645683,36876.376635983615,0.6906604124437532,False,644,1.354275544960426,0.7236024844720497,1.263260348646076,-0.5123016823138014,-6476.166216645683,37506.269556553634,0.7100732502130931,False
XRP-TSMOM-H12,xrpusdt,TSMOM,12h,3945,74,476,1.4373029538720734,0.7647058823529411,1.078066456757315,-0.7355181491499692,-11377.120751628885,42789.29767909906,0.6995477557955754,False,453,1.324970128016256,0.7593818984547461,0.8000510982111119,-0.7346452935225345,-11377.1207516289,30435.029210833945,0.3792711050289126,False
APT-TSMOM-H12,aptusdt,TSMOM,12h,2633,41,364,1.3026419737056258,0.7225274725274725,0.9873294734472363,-0.7698042866129007,-11607.95881262732,22308.141876704867,0.527119417991204,False,349,1.147990328641659,0.7106017191977078,0.5096386649881913,-0.7698042866129007,-11607.95881262729,10901.556983767812,0.1350875807977967,False
ETH-RSI-H4,ethusdt,RSI_REVERT,4h,11833,0,134,1.1173079092708744,0.8059701492537313,0.17118784988287947,-0.42257865353845203,-5070.140444909188,1828.3631948325947,0.013434322132141796,False,134,1.1173079092708744,0.8059701492537313,0.17118784988287947,-0.42257865353845203,-5070.140444909188,1828.3631948325947,0.013434322132141796,False
DOGE-RSI-H4,dogeusdt,RSI_REVERT,4h,11833,0,150,1.808628569027558,0.78,0.6940720645765254,-0.24032583271628316,-2475.41606405323,16242.396950780965,0.25577907516968934,False,150,1.808628569027558,0.78,0.6940720645765254,-0.24032583271628316,-2475.41606405323,16242.396950780965,0.25577907516968934,False
XRP-RSI-H4,xrpusdt,RSI_REVERT,4h,11833,0,142,1.205381804549265,0.7112676056338029,0.3650161688461634,-0.40157322183131894,-4524.034535684136,4720.001803572303,0.05875042015690379,False,142,1.205381804549265,0.7112676056338029,0.3650161688461634,-0.40157322183131894,-4524.034535684136,4720.001803572303,0.05875042015690379,False
SOL-RSI-H4,solusdt,RSI_REVERT,4h,11833,0,142,1.1939362425752928,0.4225352112676056,0.3721945261664531,-0.5090000935481274,-5732.296452270193,8046.992305858114,0.07418204018542363,False,142,1.1939362425752928,0.4225352112676056,0.3721945261664531,-0.5090000935481274,-5732.296452270193,8046.992305858114,0.07418204018542363,False
AVAX-BOLL-H4,avaxusdt,BOLLINGER,4h,11833,0,230,0.9660393397298604,0.5391304347826087,-0.08732250115242185,-0.8094557370452478,-9870.600304138314,-2523.973927553749,-0.1790501237093618,False,230,0.9660393397298604,0.5391304347826087,-0.08732250115242185,-0.8094557370452478,-9870.600304138314,-2523.973927553749,-0.1790501237093618,False
LINK-BOLL-H4,linkusdt,BOLLINGER,4h,11833,0,257,0.9810009586089246,0.7354085603112841,-0.045291848702148085,-0.7109094486938397,-9041.633859526384,-1120.5309423527274,-0.13025076659299684,False,257,0.9810009586089246,0.7354085603112841,-0.045291848702148085,-0.7109094486938397,-9041.633859526384,-1120.5309423527274,-0.13025076659299684,False
SOL-BOLL-H4,solusdt,BOLLINGER,4h,11833,0,272,1.0177402287114,0.6727941176470589,0.04545596648478844,-0.6332480817791164,-6918.901992219296,912.475124835597,-0.05424955324710312,False,272,1.0177402287114,0.6727941176470589,0.04545596648478844,-0.6332480817791164,-6918.901992219296,912.475124835597,-0.05424955324710312,False
SOL-BOLL-H2,solusdt,BOLLINGER,2h,23661,0,1266,1.1209671121774825,0.5774091627172195,0.6777074196458966,-0.9004496038817987,-17532.330129926366,30867.39774508748,0.22909834024800735,False,1266,1.1209671121774825,0.5774091627172195,0.6777074196458966,-0.9004496038817987,-17532.330129926366,30867.39774508748,0.22909834024800735,False
BTC-BOLL-H4,btcusdt,BOLLINGER,4h,11833,0,375,1.2119704629730739,0.8373333333333334,0.45824998318050014,-0.3384243515049461,-3773.4172376319502,5335.833867101188,0.07694957585991613,False,375,1.2119704629730739,0.8373333333333334,0.45824998318050014,-0.3384243515049461,-3773.4172376319502,5335.833867101188,0.07694957585991613,False
XRP-BOLL-H4,xrpusdt,BOLLINGER,4h,11833,0,340,1.556888456040081,0.611764705882353,1.311609781083632,-0.3636134425877382,-4167.987378850066,33651.8138692704,0.6653782856566441,False,340,1.556888456040081,0.611764705882353,1.311609781083632,-0.3636134425877382,-4167.987378850066,33651.8138692704,0.6653782856566441,False
SUI-RSI-H12,suiusdt,RSI_REVERT,12h,2240,0,26,1.1136430035125109,0.5,0.13444544999181024,-0.3636948164740196,-4263.099277310782,855.9164184692813,0.006281291353292584,False,26,1.1136430035125109,0.5,0.13444544999181024,-0.3636948164740196,-4263.099277310782,855.9164184692813,0.006281291353292584,False
ETH-BOLL-H12,ethusdt,BOLLINGER,12h,3945,0,494,1.1316115602096553,0.7226720647773279,0.4380556812091598,-0.6132656597670361,-8907.418494575371,10412.495177206461,0.09826706211543446,False,494,1.1316115602096553,0.7226720647773279,0.4380556812091598,-0.6132656597670361,-8907.418494575371,10412.495177206461,0.09826706211543446,False
